time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,pressure_msl_mean,precipitation_sum,precipitation_hours,wind_speed_10m_max,shortwave_radiation_sum,sunshine_duration
2015-10-11,27.3,19.0,22.0,87,96,1015.8,0.0,0.0,13.6,16.8,31122.0
2015-10-12,28.2,18.9,22.8,80,81,1016.1,0.2,2.0,12.7,21.98,40242.95
2015-10-13,25.2,17.6,20.7,86,57,1017.4,6.1,6.0,14.0,21.72,41716.14
2015-10-14,29.1,17.8,22.7,79,36,1014.5,0.0,0.0,14.2,24.47,43200.0
2015-10-15,33.7,21.0,27.7,51,16,1012.1,0.0,0.0,22.0,25.21,43284.28
2015-10-16,32.6,19.3,25.1,69,64,1015.2,0.0,0.0,16.6,20.38,43200.0
2015-10-17,24.6,16.9,20.2,88,82,1019.3,0.0,0.0,22.5,21.3,36419.65
2015-10-18,18.4,15.3,16.5,86,100,1022.3,0.0,0.0,21.3,12.57,24161.68
2015-10-19,23.7,15.1,18.7,85,83,1018.5,0.0,0.0,17.6,23.01,41220.68
2015-10-20,34.1,17.1,25.0,70,36,1012.8,0.0,0.0,18.7,24.36,43666.94
2015-10-21,34.6,21.2,26.5,69,84,1012.4,4.1,5.0,17.3,25.59,43141.49
2015-10-22,28.4,19.8,22.9,86,88,1013.2,11.9,4.0,13.9,14.96,19974.21
2015-10-23,27.5,17.9,21.7,85,94,1015.8,0.5,2.0,18.7,22.81,36745.0
2015-10-24,21.5,15.4,18.4,85,95,1019.8,0.1,1.0,21.7,14.29,28043.61
2015-10-25,20.6,15.1,17.4,85,94,1019.8,0.0,0.0,20.7,16.57,34324.63
2015-10-26,27.1,16.4,20.4,86,99,1016.9,8.2,11.0,17.3,17.92,34499.33
2015-10-27,24.3,18.6,20.9,91,98,1015.0,9.9,13.0,13.4,15.43,30237.74
2015-10-28,23.6,18.5,20.2,90,96,1015.3,0.8,4.0,16.4,13.28,22403.92
2015-10-29,22.8,17.9,19.8,88,84,1017.5,0.9,5.0,21.4,20.9,39750.77
2015-10-30,27.2,16.9,21.2,79,60,1015.5,0.0,0.0,18.8,25.26,43462.97
2015-10-31,29.9,18.5,23.1,77,93,1012.9,0.8,2.0,18.1,22.32,32903.71
2015-11-01,21.8,18.9,20.1,93,99,1014.5,25.5,24.0,15.8,7.25,1773.49
2015-11-02,24.3,18.7,20.7,94,95,1013.3,32.3,24.0,14.3,8.25,10433.93
2015-11-03,24.9,19.4,21.4,93,100,1013.9,6.4,19.0,18.3,9.06,7402.65
2015-11-04,25.3,19.0,21.1,94,98,1014.2,16.5,20.0,16.9,10.44,8890.23
2015-11-05,26.2,18.6,21.4,87,87,1013.7,1.5,6.0,12.2,13.28,23265.41
2015-11-06,22.7,17.8,20.1,93,100,1016.2,4.9,14.0,17.7,12.27,21431.42
2015-11-07,20.1,17.3,18.3,94,100,1018.1,0.8,3.0,19.8,8.66,1355.95
2015-11-08,23.7,17.3,20.1,92,97,1016.5,5.4,12.0,16.5,17.2,38723.92
2015-11-09,26.0,18.6,21.7,91,81,1016.9,16.6,15.0,9.2,19.85,39680.6
2015-11-10,28.0,19.3,23.1,88,84,1017.3,0.1,1.0,13.8,25.56,41720.75
2015-11-11,30.9,20.5,24.9,82,99,1014.5,2.3,5.0,10.1,25.42,37913.87
2015-11-12,27.9,19.8,22.9,87,94,1013.1,0.5,1.0,14.3,26.61,40726.41
2015-11-13,29.2,19.7,24.3,82,94,1011.5,0.6,2.0,10.2,25.88,39050.63
2015-11-14,30.4,20.7,25.5,77,76,1011.0,0.0,0.0,20.0,26.19,41074.64
2015-11-15,26.1,18.8,22.0,91,100,1012.8,6.7,4.0,15.6,17.14,29240.85
2015-11-16,21.9,18.3,19.6,92,100,1013.1,0.0,0.0,17.2,11.47,11286.59
2015-11-17,27.7,18.5,22.4,84,93,1010.5,4.8,4.0,13.6,20.65,39917.91
2015-11-18,28.8,19.8,24.2,81,80,1008.1,2.0,5.0,15.3,23.68,42727.54
2015-11-19,29.5,21.3,25.0,79,88,1006.6,5.4,7.0,20.2,25.82,39847.24
2015-11-20,24.6,20.3,22.0,88,99,1007.5,14.7,15.0,27.7,7.71,2308.75
2015-11-21,20.3,16.6,18.3,89,85,1014.2,2.8,10.0,19.9,9.64,6401.18
2015-11-22,24.3,15.6,20.0,85,60,1013.6,0.4,2.0,13.9,16.68,35046.74
2015-11-23,23.6,18.9,20.5,94,98,1010.3,15.1,14.0,11.9,12.62,14493.94
2015-11-24,23.8,19.1,20.4,93,100,1008.8,26.7,19.0,19.4,7.79,3583.15
2015-11-25,24.0,19.4,21.1,90,100,1011.9,3.3,12.0,12.2,12.68,15277.14
2015-11-26,24.4,18.6,21.0,89,91,1015.1,1.5,5.0,16.3,20.65,40061.95
2015-11-27,27.0,17.2,21.2,82,72,1013.7,0.0,0.0,17.8,27.7,46779.96
2015-11-28,28.2,18.6,23.1,84,96,1011.1,7.3,10.0,27.1,21.55,40199.88
2015-11-29,26.4,19.5,21.8,90,90,1013.8,17.9,13.0,18.4,16.5,35665.15
2015-11-30,20.1,16.8,19.0,91,100,1018.2,0.2,2.0,21.0,10.93,8759.23
2015-12-01,22.8,16.9,19.2,88,98,1018.6,0.0,0.0,16.9,13.22,9480.93
2015-12-02,25.3,18.3,20.8,90,96,1016.0,3.0,5.0,16.4,17.36,35674.87
2015-12-03,22.9,18.6,20.3,92,98,1014.7,3.8,8.0,17.4,13.2,20713.58
2015-12-04,25.2,18.0,21.1,87,99,1012.7,12.6,8.0,12.6,20.37,39932.69
2015-12-05,28.4,18.8,23.0,85,89,1010.6,17.5,11.0,16.0,23.9,38413.35
2015-12-06,26.0,19.5,21.7,90,97,1011.7,31.0,19.0,8.7,15.44,35865.69
2015-12-07,21.7,17.5,19.5,94,100,1014.1,4.9,13.0,16.0,9.15,9101.69
2015-12-08,25.0,17.3,20.6,87,91,1015.7,0.6,2.0,15.5,18.16,39317.57
2015-12-09,27.8,18.4,23.4,83,98,1014.7,4.1,4.0,16.8,22.08,44352.11
2015-12-10,26.3,21.1,23.1,85,99,1012.0,4.7,12.0,29.2,12.97,14559.71
2015-12-11,25.5,20.3,22.3,87,79,1014.1,2.0,12.0,13.4,17.96,38994.3
2015-12-12,28.0,19.5,22.9,86,66,1014.2,19.8,13.0,11.5,20.94,35506.76
2015-12-13,28.7,20.1,23.7,83,80,1013.7,8.1,7.0,19.0,23.46,43200.0
2015-12-14,30.0,20.7,24.9,78,88,1013.2,1.4,2.0,15.9,27.17,46781.81
2015-12-15,30.3,21.2,25.1,77,78,1013.9,3.7,4.0,19.3,24.87,46277.64
2015-12-16,21.8,19.0,20.8,94,99,1016.6,9.8,17.0,17.7,9.98,7442.76
2015-12-17,27.1,19.0,22.5,85,69,1015.1,3.3,4.0,13.8,24.57,43974.16
2015-12-18,31.0,20.2,25.8,75,35,1012.8,0.1,1.0,15.9,29.48,48419.27
2015-12-19,30.5,20.7,24.4,81,90,1014.9,9.8,7.0,15.7,23.59,32649.7
2015-12-20,26.1,20.6,22.3,89,99,1016.3,6.4,15.0,14.9,16.3,20497.78
2015-12-21,26.6,20.2,22.2,89,89,1015.4,8.4,6.0,15.1,17.23,22577.65
2015-12-22,29.6,20.3,24.0,83,86,1014.5,8.0,8.0,13.6,25.79,45862.03
2015-12-23,30.4,21.8,25.8,76,89,1014.3,0.6,2.0,19.5,27.33,48026.82
2015-12-24,30.7,21.7,26.0,77,95,1015.0,1.2,2.0,16.0,26.54,46574.4
2015-12-25,27.6,22.2,24.1,87,95,1015.2,11.6,17.0,11.6,12.89,20969.57
2015-12-26,26.3,20.8,23.4,85,99,1013.2,2.9,11.0,10.7,14.15,21541.93
2015-12-27,27.0,20.2,22.9,85,96,1011.9,7.8,8.0,21.6,18.31,28892.3
2015-12-28,23.7,20.5,22.1,89,100,1013.2,10.2,20.0,23.4,7.53,858.86
2015-12-29,22.4,20.7,21.4,90,100,1016.0,15.7,21.0,20.9,3.88,0.0
2015-12-30,21.5,19.8,20.7,86,100,1016.3,23.8,24.0,23.1,4.71,140.63
2015-12-31,27.2,19.8,23.5,76,84,1012.8,1.1,5.0,31.8,22.66,43279.31
2016-01-01,27.8,21.1,23.3,87,78,1012.0,8.8,12.0,18.3,17.94,29730.18
2016-01-02,24.6,19.9,21.9,94,98,1013.2,26.0,19.0,15.8,12.18,19138.47
2016-01-03,23.3,19.0,20.8,90,97,1014.3,4.4,8.0,21.4,11.71,20698.91
2016-01-04,25.5,18.1,20.9,84,97,1015.5,0.0,0.0,21.9,23.61,45064.21
2016-01-05,26.5,16.9,21.3,80,63,1016.0,0.0,0.0,16.9,26.73,47413.13
2016-01-06,28.5,18.6,22.7,80,73,1014.1,0.0,0.0,16.8,27.5,46420.19
2016-01-07,28.7,18.8,23.3,81,87,1011.1,0.3,1.0,11.7,24.7,46431.55
2016-01-08,28.4,20.2,23.3,87,87,1011.5,0.9,5.0,15.9,24.27,46198.59
2016-01-09,29.0,20.6,23.6,88,99,1013.3,30.1,11.0,11.9,18.42,29581.02
2016-01-10,27.4,21.6,23.7,86,100,1013.1,14.2,22.0,16.2,13.02,15757.16
2016-01-11,22.9,21.5,22.3,91,100,1011.5,30.8,24.0,25.3,4.79,0.0
2016-01-12,25.3,21.6,22.8,90,100,1009.3,35.4,21.0,21.1,8.63,3726.02
2016-01-13,25.5,21.3,22.8,92,100,1009.1,14.6,20.0,11.9,9.27,10925.0
2016-01-14,24.4,21.2,22.3,93,99,1010.1,4.4,9.0,16.7,10.39,14921.74
2016-01-15,22.8,19.5,21.1,97,100,1009.9,43.7,19.0,18.8,5.14,0.0
2016-01-16,23.2,17.4,20.3,86,78,1011.9,0.0,0.0,24.4,19.3,45105.15
2016-01-17,23.7,16.1,19.4,80,31,1013.8,0.0,0.0,22.2,30.18,46460.59
2016-01-18,22.9,16.3,19.3,85,83,1013.6,0.0,0.0,22.1,15.09,33899.75
2016-01-19,21.8,17.0,19.2,85,55,1013.3,1.0,4.0,22.7,15.76,38822.29
2016-01-20,21.7,16.3,18.8,87,84,1013.7,0.0,0.0,22.0,12.4,18560.19
2016-01-21,23.7,17.2,19.6,82,55,1015.0,0.0,0.0,25.6,23.55,45972.95
2016-01-22,22.7,16.0,19.2,87,59,1016.0,0.2,1.0,22.0,21.65,46418.96
2016-01-23,24.6,16.7,20.2,85,71,1015.8,0.9,4.0,16.9,23.71,45213.6
2016-01-24,26.3,17.6,21.5,86,59,1014.0,5.5,5.0,13.5,24.02,38541.24
2016-01-25,28.7,19.1,24.1,81,33,1013.3,1.1,4.0,14.1,26.73,46378.0
2016-01-26,29.9,20.1,25.4,78,34,1011.2,1.1,3.0,18.9,27.47,46361.78
2016-01-27,26.1,21.2,23.5,89,99,1012.5,12.2,11.0,13.4,16.77,32002.42
2016-01-28,26.5,19.9,22.7,86,78,1014.9,0.0,0.0,17.2,17.6,33147.11
2016-01-29,27.8,20.2,23.6,84,85,1015.3,3.9,7.0,13.3,20.35,36496.11
2016-01-30,30.2,21.1,25.5,75,90,1015.5,0.9,3.0,20.3,25.72,46284.54
2016-01-31,31.4,21.0,26.5,64,93,1015.4,0.0,0.0,19.0,29.61,46262.2
2016-02-01,31.6,21.1,26.5,65,66,1015.8,0.0,0.0,14.0,28.47,46238.69
2016-02-02,29.3,20.4,24.2,82,71,1015.4,0.2,1.0,16.5,24.28,44581.29
2016-02-03,28.5,20.5,23.7,81,89,1014.6,0.3,1.0,16.1,25.15,46188.15
2016-02-04,30.2,19.8,24.2,81,98,1014.9,3.3,2.0,12.6,23.72,43446.71
2016-02-05,30.0,21.4,25.0,82,89,1015.8,4.8,5.0,10.4,22.0,42463.26
2016-02-06,27.1,21.2,23.5,88,72,1017.8,7.4,5.0,14.1,22.64,44842.64
2016-02-07,26.5,20.1,22.8,89,58,1017.1,2.3,6.0,13.1,21.79,43373.98
2016-02-08,28.7,20.4,24.0,84,53,1016.5,2.3,6.0,10.4,22.85,46036.91
2016-02-09,30.2,20.6,25.6,77,26,1016.2,0.3,1.0,16.5,26.07,46002.44
2016-02-10,30.0,21.7,25.1,80,87,1015.1,3.2,7.0,15.1,21.07,33818.42
2016-02-11,23.5,19.5,22.1,97,94,1015.0,16.1,23.0,17.3,7.74,5960.03
2016-02-12,25.2,18.1,20.8,84,39,1014.8,0.2,1.0,18.5,25.05,45891.85
2016-02-13,26.9,16.6,21.4,83,41,1013.1,0.0,0.0,16.3,23.01,45852.81
2016-02-14,30.6,19.1,24.8,78,92,1011.5,0.0,0.0,18.1,24.8,43946.45
2016-02-15,27.4,21.4,23.7,90,99,1013.0,15.4,16.0,17.9,11.41,18597.46
2016-02-16,24.9,20.8,22.5,90,99,1014.7,14.2,24.0,17.1,7.72,1498.83
2016-02-17,29.1,21.1,23.9,83,78,1014.0,11.4,9.0,19.2,18.99,34789.87
2016-02-18,28.2,20.9,23.9,86,91,1013.9,16.6,10.0,16.9,22.45,42078.05
2016-02-19,28.3,20.6,23.8,85,60,1013.2,2.7,6.0,11.4,21.34,44032.35
2016-02-20,28.4,20.3,23.6,85,68,1013.4,5.4,8.0,17.2,22.31,44273.33
2016-02-21,24.4,20.4,21.9,91,99,1014.3,12.3,17.0,9.2,7.93,5417.27
2016-02-22,24.3,20.5,22.2,90,100,1014.5,14.5,19.0,19.4,7.07,3792.69
2016-02-23,24.5,21.2,22.3,88,100,1017.1,12.2,21.0,16.5,6.28,0.0
2016-02-24,27.0,20.7,23.1,84,99,1015.3,1.3,3.0,15.1,12.54,24436.5
2016-02-25,27.8,20.1,23.1,80,81,1012.7,0.0,0.0,14.2,12.63,23026.49
2016-02-26,28.6,21.2,24.5,80,77,1011.8,0.8,4.0,21.0,22.42,43700.84
2016-02-27,28.5,22.3,24.7,80,86,1013.8,0.1,1.0,27.0,20.45,33621.81
2016-02-28,27.7,21.0,23.9,85,98,1015.1,13.7,12.0,21.8,17.97,34050.94
2016-02-29,20.9,18.4,19.8,93,99,1018.8,10.0,24.0,18.7,8.44,5322.04
2016-03-01,20.2,18.1,18.8,96,100,1019.6,19.3,22.0,15.3,6.18,3600.0
2016-03-02,23.5,18.1,20.1,94,97,1016.6,22.4,20.0,12.1,10.17,10595.75
2016-03-03,25.1,19.1,20.9,91,85,1011.4,5.9,15.0,30.6,9.4,7200.0
2016-03-04,26.2,19.7,21.7,86,51,1010.1,5.2,9.0,22.3,14.35,28563.65
2016-03-05,26.4,18.6,21.7,86,40,1013.2,4.5,4.0,19.7,17.69,43170.53
2016-03-06,27.6,18.6,22.4,87,33,1015.1,11.1,9.0,13.0,20.83,42919.75
2016-03-07,27.0,19.2,22.3,91,57,1015.8,4.9,6.0,13.3,20.55,34971.26
2016-03-08,26.9,19.5,22.6,88,66,1016.2,0.7,2.0,13.6,19.47,40834.38
2016-03-09,28.7,20.5,24.3,81,91,1013.6,1.0,2.0,12.6,21.48,36666.07
2016-03-10,27.6,21.7,24.3,78,83,1011.0,1.5,5.0,22.6,17.33,37475.42
2016-03-11,25.0,20.7,22.5,88,66,1010.8,3.3,12.0,23.8,10.7,21151.38
2016-03-12,26.0,18.4,21.5,86,45,1015.6,0.0,0.0,18.4,21.98,40945.77
2016-03-13,23.6,17.4,19.9,86,67,1020.2,0.1,1.0,17.4,15.04,33219.01
2016-03-14,24.8,18.0,20.8,88,61,1020.5,0.5,2.0,19.0,18.69,40423.27
2016-03-15,26.1,18.2,21.4,86,54,1020.6,1.0,3.0,18.6,21.63,42113.42
2016-03-16,23.7,19.3,21.1,92,94,1021.2,3.7,7.0,15.8,12.2,22623.33
2016-03-17,25.9,18.4,21.3,90,53,1019.4,2.5,6.0,13.5,19.77,39143.35
2016-03-18,26.7,17.6,22.2,84,26,1017.7,0.5,4.0,13.7,21.28,42408.23
2016-03-19,28.1,18.8,22.4,83,42,1017.1,0.0,0.0,15.1,24.52,39963.06
2016-03-20,26.7,17.8,21.7,84,63,1017.4,0.0,0.0,15.4,24.27,42361.05
2016-03-21,28.8,18.8,23.2,81,43,1016.2,0.3,1.0,12.8,23.66,42244.46
2016-03-22,29.3,20.1,24.1,80,93,1014.9,3.1,2.0,19.8,18.87,31456.94
2016-03-23,25.2,19.5,21.6,90,72,1014.9,8.8,14.0,12.4,13.5,27253.67
2016-03-24,25.9,19.1,21.5,89,93,1015.8,6.2,6.0,15.9,18.64,39771.74
2016-03-25,26.9,19.5,22.3,88,95,1015.1,20.4,15.0,13.6,13.58,28468.49
2016-03-26,26.7,21.0,23.0,85,72,1015.1,2.9,10.0,23.4,16.14,34798.35
2016-03-27,27.7,20.6,23.6,82,36,1016.2,0.4,3.0,19.8,17.85,42070.24
2016-03-28,28.5,20.4,23.6,85,34,1016.2,4.6,9.0,9.9,20.03,42179.01
2016-03-29,26.7,19.4,22.6,90,89,1017.9,2.3,4.0,12.0,17.91,32813.48
2016-03-30,26.8,20.1,22.6,88,96,1019.2,3.4,5.0,13.8,18.67,32043.68
2016-03-31,26.7,19.2,22.7,88,71,1019.0,0.3,2.0,11.6,20.74,41872.92
2016-04-01,26.8,20.2,22.3,89,59,1018.1,0.6,2.0,13.0,19.09,37658.13
2016-04-02,27.0,19.4,22.6,84,41,1016.0,0.0,0.0,9.0,21.95,39629.42
2016-04-03,28.4,20.2,23.6,83,58,1016.0,0.2,1.0,9.6,19.41,40367.82
2016-04-04,26.2,19.8,22.6,85,61,1019.3,0.0,0.0,16.4,20.24,40831.16
2016-04-05,26.7,19.3,22.1,85,56,1020.0,0.0,0.0,14.3,20.55,40283.01
2016-04-06,27.8,18.3,22.4,81,39,1016.3,0.0,0.0,12.1,20.87,39470.39
2016-04-07,29.3,18.6,23.3,81,42,1013.8,0.0,0.0,8.6,22.0,39437.44
2016-04-08,27.4,18.9,22.6,87,51,1013.8,0.2,1.0,10.3,18.9,37283.97
2016-04-09,28.8,19.8,23.9,83,45,1014.0,0.0,0.0,8.0,20.04,39605.83
2016-04-10,27.4,20.5,23.5,85,50,1014.8,0.5,3.0,14.2,18.68,39176.44
2016-04-11,27.1,19.8,22.8,85,44,1016.4,0.6,4.0,12.3,18.84,40795.63
2016-04-12,27.5,20.3,23.1,86,66,1017.6,0.6,3.0,14.7,17.88,39066.02
2016-04-13,27.8,20.2,23.3,83,65,1017.2,0.0,0.0,12.7,17.27,37365.45
2016-04-14,29.4,19.3,24.3,76,37,1016.5,0.0,0.0,13.5,18.43,40678.12
2016-04-15,28.9,21.3,24.5,79,24,1017.1,0.0,0.0,9.4,17.47,40896.38
2016-04-16,30.4,20.0,24.8,76,23,1017.5,0.0,0.0,9.4,19.83,40859.76
2016-04-17,30.4,20.0,24.5,75,40,1018.7,0.0,0.0,8.7,19.93,38798.55
2016-04-18,31.1,19.8,25.1,71,20,1018.4,0.0,0.0,10.4,19.96,40789.19
2016-04-19,31.0,19.7,25.1,67,16,1016.9,0.0,0.0,13.7,19.09,40071.58
2016-04-20,29.9,20.5,25.1,68,27,1016.0,0.0,0.0,9.0,17.89,39433.01
2016-04-21,30.6,19.8,25.1,61,14,1015.1,0.0,0.0,17.6,19.23,40174.65
2016-04-22,30.4,19.6,23.8,70,29,1016.4,0.0,0.0,15.0,15.95,37872.51
2016-04-23,30.7,19.0,24.5,70,27,1014.8,0.0,0.0,14.1,17.58,38958.97
2016-04-24,31.3,19.8,25.5,62,35,1012.4,0.0,0.0,14.8,18.73,33507.45
2016-04-25,31.6,20.6,25.8,56,62,1009.3,0.0,0.0,22.9,19.44,39277.69
2016-04-26,28.9,21.0,23.9,63,96,1009.2,1.3,3.0,26.8,10.98,22476.1
2016-04-27,20.9,15.3,17.8,89,98,1014.6,21.2,21.0,27.0,4.17,0.0
2016-04-28,17.3,12.2,14.8,83,74,1020.0,0.1,1.0,17.2,12.72,34555.47
2016-04-29,17.5,12.5,14.7,81,99,1019.2,0.0,0.0,15.5,9.17,19846.39
2016-04-30,20.3,13.3,16.0,80,57,1017.2,0.0,0.0,14.0,15.73,36899.24
2016-05-01,17.3,11.3,14.0,79,33,1020.9,0.0,0.0,12.5,18.29,38157.39
2016-05-02,20.7,10.4,15.0,82,24,1021.5,0.0,0.0,13.4,19.55,38822.56
2016-05-03,22.5,13.4,17.1,82,51,1020.0,0.0,0.0,14.0,18.81,37867.42
2016-05-04,22.3,13.9,17.5,85,57,1019.3,0.0,0.0,13.9,17.06,36520.9
2016-05-05,22.3,13.5,17.6,83,35,1020.2,0.0,0.0,11.7,16.19,37356.78
2016-05-06,25.8,14.9,19.0,82,51,1019.2,0.8,2.0,14.2,17.46,37141.93
2016-05-07,22.9,16.4,18.7,89,79,1018.8,1.4,6.0,10.9,12.19,26275.17
2016-05-08,23.2,16.7,19.1,88,98,1017.9,0.2,1.0,10.5,14.1,31719.85
2016-05-09,26.0,16.6,20.3,87,83,1016.7,1.0,3.0,9.7,15.11,34239.22
2016-05-10,24.1,17.7,20.0,87,96,1016.4,5.4,10.0,21.7,9.35,19753.98
2016-05-11,21.4,17.1,18.6,91,81,1018.3,1.4,5.0,12.3,10.58,33150.53
2016-05-12,19.9,15.4,17.3,92,85,1020.3,0.8,3.0,16.3,8.51,23951.84
2016-05-13,19.2,15.0,16.5,90,92,1022.0,0.2,1.0,15.1,8.19,20703.89
2016-05-14,19.5,13.8,16.3,87,51,1022.5,0.0,0.0,17.7,9.46,28128.18
2016-05-15,25.6,12.0,18.6,78,26,1017.6,0.0,0.0,21.3,17.37,36899.15
2016-05-16,24.7,18.2,20.8,79,92,1013.9,13.9,10.0,33.1,9.24,22009.53
2016-05-17,21.6,15.3,18.1,88,66,1015.4,3.4,6.0,13.5,11.93,32734.99
2016-05-18,18.1,14.1,15.9,96,96,1018.1,8.0,15.0,11.8,7.14,15389.58
2016-05-19,15.9,14.3,14.9,94,100,1021.7,0.7,5.0,14.9,2.69,0.0
2016-05-20,21.5,14.4,17.4,90,94,1021.2,0.0,0.0,16.3,8.42,15934.66
2016-05-21,24.1,17.3,20.0,85,86,1019.6,5.9,5.0,26.0,10.11,25180.11
2016-05-22,25.0,16.1,20.0,86,65,1017.3,1.8,2.0,20.4,12.91,28800.0
2016-05-23,18.6,10.8,15.7,85,77,1021.7,9.1,11.0,18.3,9.9,25234.37
2016-05-24,16.3,9.6,13.1,87,64,1026.7,0.3,3.0,19.3,8.51,19210.64
2016-05-25,19.6,12.1,15.2,87,55,1024.5,0.0,0.0,15.9,14.67,35518.67
2016-05-26,22.0,14.0,17.1,88,80,1020.5,0.0,0.0,11.8,11.4,33472.91
2016-05-27,20.2,14.7,16.7,91,96,1020.8,0.0,0.0,13.5,9.03,18762.2
2016-05-28,21.2,14.3,17.0,89,88,1022.3,0.0,0.0,15.5,13.35,34765.55
2016-05-29,22.2,14.3,17.5,85,95,1019.2,1.5,5.0,19.2,11.29,27710.45
2016-05-30,21.2,15.2,17.4,86,92,1016.1,7.1,6.0,17.6,9.83,23968.66
2016-05-31,21.7,16.3,18.3,86,72,1015.0,1.1,4.0,22.1,8.75,22197.7
2016-06-01,21.6,16.3,18.3,89,77,1014.5,4.2,13.0,17.0,8.04,18604.91
2016-06-02,22.5,16.0,18.4,87,83,1012.7,9.1,14.0,23.5,9.26,25200.0
2016-06-03,20.3,15.4,17.4,90,98,1013.2,6.4,11.0,15.0,6.06,8549.68
2016-06-04,20.5,16.2,17.6,93,100,1014.0,5.7,12.0,14.1,6.79,14167.3
2016-06-05,19.6,17.4,18.4,98,100,1013.5,10.9,19.0,22.7,1.86,0.0
2016-06-06,21.7,15.7,19.3,96,99,1012.9,27.0,21.0,23.1,3.55,2247.16
2016-06-07,15.3,13.0,13.9,93,100,1017.4,28.5,13.0,18.4,3.24,975.06
2016-06-08,17.8,11.6,14.1,80,35,1020.3,0.0,0.0,6.6,15.05,36138.36
2016-06-09,14.7,7.9,11.0,85,82,1022.5,0.0,0.0,10.5,13.64,36137.76
2016-06-10,18.3,6.2,11.3,82,77,1021.6,0.0,0.0,9.9,15.07,36000.0
2016-06-11,13.9,7.2,9.9,81,37,1023.6,0.0,0.0,8.5,14.61,36134.79
2016-06-12,14.0,5.3,8.6,84,42,1027.2,0.0,0.0,11.3,14.5,31482.18
2016-06-13,14.0,3.2,8.3,81,7,1029.4,0.0,0.0,18.7,16.05,36129.59
2016-06-14,17.1,5.7,10.9,86,17,1028.0,0.0,0.0,15.1,15.73,36126.22
2016-06-15,20.2,7.8,13.2,87,35,1025.3,0.0,0.0,7.7,14.55,35027.23
2016-06-16,21.8,10.8,15.2,85,44,1022.8,0.0,0.0,4.8,13.95,30648.41
2016-06-17,23.8,11.5,17.2,77,1,1020.3,0.0,0.0,13.0,15.04,36113.38
2016-06-18,19.6,11.8,15.1,89,34,1021.9,0.0,0.0,13.8,13.77,36000.0
2016-06-19,19.7,13.0,15.2,89,66,1022.6,0.0,0.0,11.5,13.04,31531.01
2016-06-20,16.5,12.5,13.7,92,100,1023.7,0.0,0.0,17.9,6.0,4235.72
2016-06-21,13.5,11.6,12.5,91,99,1025.6,0.0,0.0,20.1,3.81,353.92
2016-06-22,21.3,12.3,15.1,89,87,1022.5,10.2,9.0,18.0,11.52,29474.09
2016-06-23,20.1,12.7,15.2,92,61,1021.5,9.2,5.0,13.5,11.98,36000.0
2016-06-24,17.4,10.2,13.3,88,38,1024.4,0.0,0.0,15.0,14.71,36069.95
2016-06-25,19.4,10.8,14.4,88,73,1025.9,0.0,0.0,14.6,14.77,36000.0
2016-06-26,20.1,10.7,15.1,86,66,1026.2,0.0,0.0,12.7,14.72,36332.54
2016-06-27,19.7,11.8,15.1,87,60,1026.9,0.0,0.0,10.2,14.78,35039.76
2016-06-28,21.4,11.1,15.8,84,53,1025.4,0.0,0.0,7.3,14.86,36000.0
2016-06-29,22.6,12.5,16.7,86,95,1023.8,0.0,0.0,8.7,12.95,33584.46
2016-06-30,21.0,13.6,16.5,90,99,1024.6,0.0,0.0,10.5,11.34,31318.12
2016-07-01,22.3,13.2,16.9,89,56,1024.6,0.0,0.0,10.9,13.26,36000.0
2016-07-02,23.6,14.9,18.2,86,56,1024.3,0.0,0.0,9.4,14.14,33630.6
2016-07-03,24.7,14.6,18.9,83,51,1023.7,0.0,0.0,8.7,14.37,34280.35
2016-07-04,24.4,14.0,18.8,78,33,1022.7,0.0,0.0,8.2,14.96,36523.76
2016-07-05,24.7,12.2,18.4,74,41,1020.8,0.0,0.0,13.2,14.77,36000.0
2016-07-06,25.0,15.7,20.0,69,65,1016.8,0.1,1.0,27.1,14.29,31335.32
2016-07-07,20.0,10.0,15.6,67,11,1019.9,0.1,1.0,14.9,16.08,36762.74
2016-07-08,17.7,7.3,12.5,76,42,1023.8,0.0,0.0,11.0,16.0,36000.0
2016-07-09,23.1,9.1,14.7,81,60,1020.9,0.0,0.0,11.3,15.54,36735.68
2016-07-10,26.6,10.5,17.9,75,36,1017.1,0.0,0.0,14.8,15.26,36292.69
2016-07-11,27.5,13.6,20.1,66,0,1015.0,0.0,0.0,20.6,15.49,36708.28
2016-07-12,27.5,15.1,20.6,63,2,1014.7,0.0,0.0,19.5,15.57,36970.62
2016-07-13,26.0,14.2,18.9,79,50,1017.6,0.0,0.0,11.2,14.12,33555.75
2016-07-14,27.5,14.5,20.4,66,49,1015.2,0.0,0.0,18.2,15.3,36941.9
2016-07-15,28.2,14.8,20.9,57,25,1013.0,0.0,0.0,22.5,15.77,36927.06
2016-07-16,24.1,13.4,18.7,71,89,1012.7,7.5,9.0,25.3,7.71,16212.57
2016-07-17,17.2,8.2,12.6,74,28,1018.7,0.0,0.0,14.1,16.17,34415.13
2016-07-18,14.3,6.9,9.8,84,32,1022.7,0.0,0.0,13.5,14.9,33137.97
2016-07-19,15.2,6.2,10.2,86,60,1022.9,0.0,0.0,11.5,8.6,27894.36
